id,price,avg_bill,middle_avg_bill,middle_coffee_cup
43431576455fe9e0169fe327e85032bc,ниже среднего,Средний счёт:от 300 ₽,300.0,
d23ca0d0c65cd1babc270742b0005d64,ниже среднего,Средний счёт:1350–1450 ₽,1400.0,
635a74dbc7725daab9ec97c4ec0e1d5b,средние,Средний счёт:от 650 ₽,650.0,
73daa6333090aec329ed5e1e02de614f,средние,Средний счёт:1800–1900 ₽,1850.0,
964e7cc7bb66d58c8c81a9af7acef24f,средние,Средний счёт:700–800 ₽,750.0,
d336f405b254972ce62cdbe676f0d9dd,средние,Средний счёт:от 900 ₽,900.0,
46ffdf64e6dbf801134fc52358f569d0,,Средний счёт:650–750 ₽,700.0,
af03c625ded24e5e2088bf5b41de3dd6,,Средний счёт:350–450 ₽,400.0,
54750024fc12318df226384078bded3c,низкие,Средний счёт:550–650 ₽,600.0,
24b6f0c32487ff09d181e2dcd4509a06,ниже среднего,Средний счёт:200–300 ₽,250.0,
7cf1da26223bb8886bdf6752276f6003,ниже среднего,Средний счёт:от 250 ₽,250.0,
459257a4c50ae3500a03d72395e5bc0a,средние,Средний счёт:1350–1450 ₽,1400.0,
9a3631539549a612eec472b27aab116b,,Средний счёт:1800–1900 ₽,1850.0,
4b8296b72ce21079d23591924e69b8fb,средние,Цена чашки капучино:128–158 ₽,,143.0
e013b9165c146b157b75ee3282fa2d82,высокие,Средний счёт:от 1550 ₽,1550.0,
78505a1643b60bdffac9d99092af2828,,Средний счёт:650–750 ₽,700.0,
8d5dd71b154fcf63deda7459dce9b5fd,,Средний счёт:500–600 ₽,550.0,
3fed4372bcc1dc593235d49f314eebd5,высокие,Средний счёт:950–1050 ₽,1000.0,
d36030f538756a45f5099d440844767a,,,,
7343373cdf25b8aeee165844b55b9d7b,,Средний счёт:1100–1200 ₽,1150.0,
09bdcdb0fed6c9e33db0adbaa55be1b9,,Средний счёт:от 2300 ₽,2300.0,
7e1c2a197d8912969c534ac72f8eb102,ниже среднего,Средний счёт:650–750 ₽,700.0,
d929161b787f9035ecf1951b7bf226ef,ниже среднего,Средний счёт:от 1000 ₽,1000.0,
9c22f9a656ecb3c966dda8adcb154553,выше среднего,Средний счёт:от 1950 ₽,1950.0,
42c8bad699555d5adf19548c198a9743,ниже среднего,Средний счёт:от 700 ₽,700.0,
2a759c36eb24dfa44b4813000fab541d,выше среднего,Средний счёт:1200–1300 ₽,1250.0,
20f3eb1b5cf2193185d1f2de010405af,,Средний счёт:400–500 ₽,450.0,
db96857e4bb4b683c9e139c96754b2a8,,Средний счёт:от 950 ₽,950.0,
ff304e2a46710d28278aca0fd8b59d36,средние,Средний счёт:от 950 ₽,950.0,
d32e3895a6d07a701b7fd56445bfc2bc,средние,,,
05e87b9e5d1830aa7e97e67a1f07f5b5,средние,,,
dfdb26c0f5b0d3bbbee533953c739974,,Средний счёт:700–800 ₽,750.0,
adb317f63e40cebf05fa9a1162788821,выше среднего,Цена чашки капучино:151–181 ₽,,166.0
1e6139f80285d258fc6bd7c8b8deebc8,выше среднего,Средний счёт:от 800 ₽,800.0,
a1f1e2758749e40c60a03c279428168b,выше среднего,Средний счёт:950–1050 ₽,1000.0,
0af12aa80d6d9edba0aaf1ede6f2bb5f,ниже среднего,Средний счёт:от 450 ₽,450.0,
75b2f4d550d65efe0f6bebbfcd1c470a,ниже среднего,Средний счёт:1900–2000 ₽,1950.0,
e13f736cbede89ff57e0ccccdf9fa5c0,средние,Средний счёт:800–900 ₽,850.0,
7d39c732ba638138f40dcde0cbce7610,средние,Средний счёт:от 750 ₽,750.0,
410f3aeb258e12be08f591795223c7c4,средние,,,
8002e395ea0f2b598fb172955cc886a4,высокие,Средний счёт:от 1700 ₽,1700.0,
e5feeceb804e5aa366114abf874f99c0,,Средний счёт:400–500 ₽,450.0,
21f7febb8df7a77a4060de6bea9f16a7,выше среднего,Средний счёт:от 2250 ₽,2250.0,
7ca52d5a9dbaba907a2a3cd7cbf4b2c4,выше среднего,Средний счёт:750–850 ₽,800.0,
2980c9d2b7935d5f0d7ff6a9b6e5896e,,Средний счёт:250–350 ₽,300.0,
f04759527e0092d523f374d5c7fdb41b,средние,Средний счёт:1300–1400 ₽,1350.0,
c89e7be15fafb6ab2405d54fd1b7596e,средние,Средний счёт:1050–1150 ₽,1100.0,
6d4d92997e903f43c23b421baa12716b,выше среднего,Цена чашки капучино:178–208 ₽,,193.0
479b55544196dc5b2a9501ae167bd69f,ниже среднего,Средний счёт:от 1650 ₽,1650.0,
363da0f7cb06b53cf73693663e2a12a7,средние,Средний счёт:1400–1500 ₽,1450.0,
776f2e4fc190129c9ed30c23253fe75c,ниже среднего,Средний счёт:от 300 ₽,300.0,
ed8f5556d34dc7d75d7be4919fbddff9,,Цена чашки капучино:145–175 ₽,,160.0
5f94311cb312ec6cbacecf557e9afef6,средние,Средний счёт:2300–2400 ₽,2350.0,
f0e4476482385d913a9bc1d36ea957c4,,Цена чашки капучино:173–203 ₽,,188.0
1c04f569c3843e5ea2d299be406247a3,,Средний счёт:от 450 ₽,450.0,
0379a8208d71ba64c0fe82d17a9a1e42,средние,,,
5c328f04a0e09682229cc5741a94053c,,Средний счёт:600–700 ₽,650.0,
fd9ebd51d64eb516db14acc675679cd9,средние,Средний счёт:400–500 ₽,450.0,
0fa896a180bdc7ccbe38616d890e34bd,,Средний счёт:300–400 ₽,350.0,
61c2b6ad31175fca86edf7e6df4cbe4c,средние,Средний счёт:700–800 ₽,750.0,
53421ad99595e8b3d0aa88210d105dd6,,Средний счёт:1000–1100 ₽,1050.0,
0ca21638a6d5fdb018094f8c879daf2e,выше среднего,Средний счёт:1400–1500 ₽,1450.0,
3b46c69efa6772bb145ed8dfeb90dcbb,средние,Средний счёт:1400–1500 ₽,1450.0,
5aa62469adf3e4f80874216a37a950db,,Средний счёт:от 700 ₽,700.0,
c610913a7dc01bd1c9cd8530dbf153b6,средние,Средний счёт:750–850 ₽,800.0,
741c8f225da1f8298130139bbbf6d3d1,средние,,,
30f4257c0392f95960a46014f0330a11,,Средний счёт:1250–1350 ₽,1300.0,
4b2831efe5b8f3ba51fd92a5a515c9e6,ниже среднего,Средний счёт:от 200 ₽,200.0,
a0a5438e3454b15261a26dd817c30c59,средние,Средний счёт:500–600 ₽,550.0,
d7d6c66b479d8a0f02599c2a3ee312b7,ниже среднего,Средний счёт:300–400 ₽,350.0,
d8510aaa6a52f4135eec3fcc93a450a9,,Средний счёт:1400–1500 ₽,1450.0,
cc45f2406f1a657ae769e969b2a4c2f2,,,,
2592ea436bf8e617e054a46a24fb7676,ниже среднего,Средний счёт:400–500 ₽,450.0,
66e9c809a8e35eb3cc221558effd1be5,выше среднего,Средний счёт:от 450 ₽,450.0,
a423da7cdaaed74e770bc913ec37be2f,,Средний счёт:300–400 ₽,350.0,
880f9c804d5bf0dbd2ff1c5f4913a111,ниже среднего,Средний счёт:900–1000 ₽,950.0,
3f569d604d10157ad312093ac6c82cd4,,Средний счёт:950–1050 ₽,1000.0,
fadfd2576b0cdd24b66b66391cd7b372,низкие,Средний счёт:700–800 ₽,750.0,
c7fd97240e0376ad313e3c1675324b45,средние,Средний счёт:от 1050 ₽,1050.0,
079b644f82a17730749f357886fa8240,ниже среднего,Средний счёт:от 400 ₽,400.0,
20cb2b74d1fcde68145f2388d5c300de,,Средний счёт:750–850 ₽,800.0,
429a246ada5a34462dd283a3fc93d957,,Средний счёт:750–850 ₽,800.0,
1ffeb42b076baafdc09c44c0c794cc81,средние,Средний счёт:от 600 ₽,600.0,
ed4c2ccc089ffefb4d9e16ce91e6c5c7,средние,Средний счёт:450–550 ₽,500.0,
9e8e850feadbc0a3a29f78690f2daecf,выше среднего,Средний счёт:1250–1350 ₽,1300.0,
bd67667479a85f2a8073624507fab724,выше среднего,,,
4061a5f89679b73f1e5f5d1a2bb2062b,средние,Средний счёт:от 900 ₽,900.0,
cedce0bb706fb48302aacff88872019b,высокие,Средний счёт:от 1600 ₽,1600.0,
eca95d158feea38ecf74219d85f95d59,ниже среднего,Средний счёт:950–1050 ₽,1000.0,
bb00e1e697c45300a1fc41437a037c68,выше среднего,Средний счёт:от 1200 ₽,1200.0,
abd230199cad52b7b77fd1730aa47d5b,,Средний счёт:850–950 ₽,900.0,
076aea11a29ad19a77949df391e2823c,средние,Средний счёт:650–750 ₽,700.0,
dbf42d8178df73765f4ecf9c187f2620,средние,,,
5e5bbf80947e22573d99f8ba556b6e3f,средние,Средний счёт:1100–1200 ₽,1150.0,
e8d055f71392735bc03e49c65226fdee,средние,Цена чашки капучино:173–203 ₽,,188.0
d7f26dc954f1ce762107de3475b90a86,средние,Средний счёт:900–1000 ₽,950.0,
0e4697e5b61a2fbe4096d03ab356fb3b,выше среднего,Средний счёт:1950–2050 ₽,2000.0,
9917a7c42e008854e42686d22da61934,средние,Средний счёт:1200–1300 ₽,1250.0,
5ffd38b40b47fe79787dcb5813189c3c,выше среднего,Средний счёт:от 2300 ₽,2300.0,
bb46d9720aaacc56aaa43444d2ecde1c,средние,Цена чашки капучино:160–190 ₽,,175.0
23e5abac46ed9b374fc87acef4d40674,средние,Средний счёт:от 450 ₽,450.0,
82517a933083c5116717df2a48269c54,ниже среднего,,,
c8bc24d987c372d5e991b74141a5480b,средние,Средний счёт:650–750 ₽,700.0,
fabed1d4a7406ba053e766e07fa16c83,средние,Цена чашки капучино:58–88 ₽,,73.0
0f3374885c4aac86087da2c8b65f2a5c,средние,Средний счёт:550–650 ₽,600.0,
e0e674fb31a9bd96a976dedbfab3c632,выше среднего,Средний счёт:850–950 ₽,900.0,
7f8cbc6e79630d3667e5c7bcf6a798eb,ниже среднего,Средний счёт:от 450 ₽,450.0,
33fcf89084238880b71179d89668e996,,Средний счёт:1450–1550 ₽,1500.0,
9789053a0195ad3659d316aa0541e2cf,выше среднего,,,
796bfdae50d3b4dd7690d97de92a4d52,ниже среднего,Средний счёт:от 700 ₽,700.0,
03962ad1b6aef5b21ff287ae6b6c0042,низкие,Средний счёт:150–250 ₽,200.0,
b655991f9ab7e09156519518ef019948,средние,Средний счёт:600–700 ₽,650.0,
fd8c48d456372e8b9809e6651ee638dd,средние,Средний счёт:1050–1150 ₽,1100.0,
74a9419d9ee517e214f36c68c6cfa094,средние,Средний счёт:600–700 ₽,650.0,
35fed968e8d29de87096acaf359552db,средние,Средний счёт:от 1000 ₽,1000.0,
0546a19268194c767f237ec734f8f1d8,ниже среднего,Средний счёт:250–350 ₽,300.0,
700765a66a1cbcba45885760523a34cb,высокие,Средний счёт:1100–1200 ₽,1150.0,
acf10907737dcf7d4e246d7dec24082c,средние,Средний счёт:600–700 ₽,650.0,
2c201b54388db88cf860ed94e459cf6b,средние,Средний счёт:от 550 ₽,550.0,
af7588b4b4826429ac44faac44f3ad4f,высокие,Средний счёт:1950–2050 ₽,2000.0,
f9205458d0b813c8c11ff54b41f403c7,низкие,Средний счёт:от 250 ₽,250.0,
03bc26b1f474f78949da35577cdc957a,,Средний счёт:от 650 ₽,650.0,
ff83e07ba3e426d713437b4b8ba892bb,,Средний счёт:от 900 ₽,900.0,
69470e7817cbc1dba8da7dbedefac04e,выше среднего,Средний счёт:1100–1200 ₽,1150.0,
ca42b5fe225625c20960c160b7870012,средние,,,
cc7267ad77ca9b3ff1d838c0dc9974b9,высокие,,,
71e1e1824050611c9782c5341eca2f28,средние,Средний счёт:1550–1650 ₽,1600.0,
7f3ec6a47c2d67cf3093c0c65549e82e,выше среднего,Средний счёт:950–1050 ₽,1000.0,
dbdfee496e5a9c5ae129ee0546e168a0,,Средний счёт:1250–1350 ₽,1300.0,
56ec7bd15da1b73b12bf07b71e5be479,,Средний счёт:1600–1700 ₽,1650.0,
6603bc68dc475a2dc8cdc120f2a1e825,выше среднего,Средний счёт:1550–1650 ₽,1600.0,
ea8e22264cae3d1edd44c219171b4cd9,,Средний счёт:от 650 ₽,650.0,
0b54e4feb746a34ac31c97ddb6c57fc0,ниже среднего,Средний счёт:1200–1300 ₽,1250.0,
3b9a5947af9c3b9b1b1a66bebf98ffab,высокие,,,
bb3f27a19acc1161655c3164914a3547,выше среднего,,,
e2723818a5228eab4dd86b02d33600ee,выше среднего,Средний счёт:400–500 ₽,450.0,
2faa97c5519b77408b662d4c6a2f737c,низкие,Средний счёт:850–950 ₽,900.0,
48b43ad52624f298e909833f464beab0,средние,Средний счёт:600–700 ₽,650.0,
0e55a36e95ed8b386a2513ec1a45849d,,Средний счёт:1250–1350 ₽,1300.0,
5372bf69f041896e16bddf47c306edd3,ниже среднего,Средний счёт:1400–1500 ₽,1450.0,
b666cdbf0c87d6d0f354cacb93830db7,выше среднего,Средний счёт:от 850 ₽,850.0,
d6a8705501bb2cd674f3b96ed278183e,выше среднего,Средний счёт:1100–1200 ₽,1150.0,
fcff0499d90c55f21cdb464de383e98d,ниже среднего,Средний счёт:850–950 ₽,900.0,
6c253ae60f407969dfa09d3fbb88f0f6,,Цена чашки капучино:110–140 ₽,,125.0
7e818c7a6fec658d607e119fd3d06394,средние,Средний счёт:от 600 ₽,600.0,
c633a5e4c74809fd3453971475753504,средние,Средний счёт:от 550 ₽,550.0,
203339916d55eb1382969b9c92a4aaf5,ниже среднего,Средний счёт:750–850 ₽,800.0,
c9c5d47e0f8ce352735a1cc6031041c4,ниже среднего,Средний счёт:1150–1250 ₽,1200.0,
4e54fbe1c70582714a2d0d4103bc3b44,средние,Средний счёт:300–400 ₽,350.0,
9cb3a280cc13d9e16140bee3b7c307f0,ниже среднего,Средний счёт:от 700 ₽,700.0,
3f3a908b3a5b85f4ebdd2f50fd7cfc84,средние,Цена чашки капучино:139–169 ₽,,154.0
8606f5a245c21faa879d01f59546ac20,ниже среднего,Средний счёт:от 1450 ₽,1450.0,
283be11544b27e0babe1c85739b42984,средние,Средний счёт:600–700 ₽,650.0,
5d96cd984f3d0b70b5fff8f9832db098,,Средний счёт:1800–1900 ₽,1850.0,
352497897ada61f89e5f2767521eca21,,Средний счёт:2350–2450 ₽,2400.0,
9f1fd0659fc7ecf1c1ce7beaa652d025,средние,Средний счёт:750–850 ₽,800.0,
c718bdac818382cff71e7bebe48b5b5c,средние,Средний счёт:550–650 ₽,600.0,
b98548293b39ff2c3b05dd96a0c0b125,,Средний счёт:от 700 ₽,700.0,
cd0d57326208dd1a08ad643298f4f1e6,низкие,Средний счёт:от 950 ₽,950.0,
c12c2a7a300bef48e08f80ddc11585e9,средние,Средний счёт:от 750 ₽,750.0,
a4b077d63b661615c949f177faafdd15,выше среднего,Средний счёт:600–700 ₽,650.0,
a1f499e8f9eb6ee8c56a58f6cbb72b4b,средние,Средний счёт:от 1250 ₽,1250.0,
4dc2455974b0fc1748ebebbed709f11a,выше среднего,Средний счёт:1050–1150 ₽,1100.0,
1d8084834b3a9d7bf71e083b903564ab,выше среднего,Средний счёт:1200–1300 ₽,1250.0,
6f8aff18d41d8fb5ca2cb8a150e0c128,ниже среднего,Средний счёт:600–700 ₽,650.0,
41e745e46ad313aa2f42a074572cd36f,ниже среднего,Средний счёт:450–550 ₽,500.0,
3ec0871fbaa8efa2cc3fbd14132a0c54,выше среднего,Средний счёт:от 650 ₽,650.0,
17c3c93a42c5924daf0bbf8b86d253c6,средние,Средний счёт:1750–1850 ₽,1800.0,
e88c276ba59a9bb549d75ed3b0275850,выше среднего,Средний счёт:2750–2850 ₽,2800.0,
c9a5338722626a9c89a1889f7e921703,выше среднего,Средний счёт:1000–1100 ₽,1050.0,
86d6b8a3ac74a7bd2be4e3c6ee2bd486,ниже среднего,Цена чашки капучино:231–261 ₽,,246.0
b26e049be2bbe5299129a96dbf5a6f35,,Средний счёт:850–950 ₽,900.0,
fe763c76c3b79bba6f816d7d0d080a06,средние,,,
7177223cb4852a130d9486b5f26e21c5,средние,Средний счёт:400–500 ₽,450.0,
a79f7a9e13bc265f8fe9149bca093f0a,,Средний счёт:350–450 ₽,400.0,
b90b874475c76661a6aaa324bff384a0,средние,,,
1ecf04abf0df09016a8e7d87ae4808fd,средние,Средний счёт:650–750 ₽,700.0,
ccb0fdfc83f151b2ef432557bfb70a3d,,,,
cca00892aaed684d8610e78cd40bfc5c,,Средний счёт:450–550 ₽,500.0,
25281d6697a36f34a54564e2c6476bb0,высокие,Средний счёт:1000–1100 ₽,1050.0,
8c57c6d7fc6ed8df2edb63df1ad37ea3,,,,
28acbb99f074ef5de30237e53c8f9ea4,низкие,Средний счёт:от 250 ₽,250.0,
f77f62f738b69fc01a709c9c84236732,выше среднего,Средний счёт:900–1000 ₽,950.0,
640c99243ae2695e782ab961731b9650,выше среднего,Средний счёт:1050–1150 ₽,1100.0,
